name,N_inner,N_annulus,A_ap_geom,A_ann_geom,A_ap_eff,A_ann_eff,A_ap_eff_over_geom,A_ann_eff_over_geom,f_cov_ap_geom,f_cov_ann_geom,cov_ap_depthw,cov_ann_depthw,coverage_ok_ap,coverage_ok_ann,coverage_ok_both,good_ap_area,good_ann_area,N_inner_color,N_annulus_color,median_color,N_inner_Pblue,N_annulus_Pblue,matched_color_Pblue_samples,Pblue_mean_inner,Pblue_mean_annulus,median_color_inner,median_color_annulus,mean_color_inner,mean_color_annulus,Pblue_mean_IE_contrast,mean_color_IE_contrast,median_color_IE_contrast,alpha_eff,alpha_geom,sum_Pblue_inner,sum_Pblue_annulus,Pblue_std_inner,Pblue_std_annulus,color_std_inner,color_std_annulus,Pblue_inner_meets_min,Pblue_annulus_nonzero,min_gc_for_Pblue,Pblue_mean,Pblue_mean_err,fb,fb_err,mu_blue,mu_blue_err,mu_red,mu_red_err,ra,dec,otype,z,Vmag_simbad_raw,Bmag_simbad_raw,BV_simbad_raw,gmag_simbad_raw,rmag_simbad_raw,imag_simbad_raw,zmag_simbad_raw,gr_simbad_raw,gi_simbad_raw,major_axis_arcsec,galdim_minaxis,galdim_angle,dim_source,galdim_qual,galdim_bibcode,dim_ref,MV_simbad_raw,show_label,Re_arcsec,otype_family,morph_type,major_kpc,is_large_E,sdss_objid,Re_r_arcsec,Re_r_arcsec_circ,g_cmodel_sdss,r_cmodel_sdss,i_cmodel_sdss,gerr_cmodel_sdss,rerr_cmodel_sdss,ierr_cmodel_sdss,Ag_sdss,Ar_sdss,Ai_sdss,g0_cmodel_sdss,r0_cmodel_sdss,i0_cmodel_sdss,sdss_phot_ok,gr0_sdss,gi0_sdss,g_model_sdss,r_model_sdss,i_model_sdss,gerr_model_sdss,rerr_model_sdss,ierr_model_sdss,g0_model_sdss,r0_model_sdss,i0_model_sdss,Vmag_sdss,Vmag_sdss_err,V_source,mV_app,mV_src,mV_app_col,gi_primary,gr_primary,color_src,MV_abs,Re_simbad_proxy_arcsec,Re_best_arcsec,Re_best_src,Re_best_is_proxy,Re_GCS_scale,Re_GCS_arcsec,n_gcs_prior,n_gcs_red_prior,n_gcs_blue_prior,gal_color,gal_color_src,minor_axis_arcsec,q_axis,pa_deg,R_NGC 4874_arcmin,R_NGC 4889_arcmin,R_nearBCG_arcmin,nearer_BCG,R_bcg_mid_arcmin,tidal_proxy,R_xray_peak_arcmin,R_sz_peak_arcmin,R_geom_arcmin,R_cluster_arcmin,median_color_inner_exp,Delta_median_color_inner,median_color_annulus_exp,Delta_median_color_annulus,median_color_IE_contrast_exp,Delta_median_color_IE_contrast,mean_color_inner_exp,Delta_mean_color_inner,mean_color_annulus_exp,Delta_mean_color_annulus,mean_color_IE_contrast_exp,Delta_mean_color_IE_contrast,Pblue_mean_inner_exp,Delta_Pblue_mean_inner,Pblue_mean_annulus_exp,Delta_Pblue_mean_annulus,Pblue_mean_IE_contrast_exp,Delta_Pblue_mean_IE_contrast,gc_voronoi_density_arcsec2_inv
LEDA 1822111,40,209,8992.717479354293,35970.86991741718,8992.717479354293,35970.86991741718,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,35,192,1.433769668,35,192,True,0.6292402106200089,0.5765856081985686,1.433769668,1.4645465235000001,1.4466967968,1.5371057269479167,0.052654602421440266,-0.09040893014791673,-0.03077685550000009,0.24999999999999994,0.24999999999999994,22.023407371700312,110.70443677412518,0.22710761646520017,0.25944442003322826,0.3275730485532635,0.3087050058275084,True,True,10,0.6335175172605243,0.03476232511720383,0.6335175172605243,0.03476232511720383,,,,,195.147592,27.942744,G,0.02325,16.79,18.66,1.8699989,17.396,16.709,16.413,16.809,0.6870003,0.9829998,15.59999942779541,0.16,106.0,SIMBAD,E,2003A&A...412...45P,,-18.21,False,1.9499999284744265,Regular galaxies,Ep,7564.120773938286,False,1.2376674440487245e+18,9.370414,6.820201613629062,17.77633,16.9329,16.86924,0.009347812,0.007510891,0.009751973,0.03400051,0.02352139,0.01747892,17.742329490000003,16.90937861,16.851761080000003,True,0.8329508800000021,0.8905684100000002,17.38996,16.70088,16.4093,0.009112361,0.007235961,0.009469623,17.35595949,16.677358610000002,16.391821080000003,17.240888470799998,0.0058588718016683,"SDSS(cModelMag g,r)",17.240888470799998,SDSS,Vmag_sdss,0.8905684100000002,0.8329508800000021,SDSS(cModel extcorr),-17.759111529200002,1.9499999284744265,6.820201613629062,SDSS,False,3.2,21.824645163613,,,,0.8905684100000002,g-i,9.6,0.6153846379567893,106.0,13.223913206359375,6.374840056939515,6.374840056939515,NGC 4889,9.730213424055975,7186990.201818213,11.804583787926733,10.650584360732019,11.4151669972896,11.804583787926733,1.4799736847980387,-0.04620401679803865,1.4563990566125602,0.008147466887439947,0.016158693344940633,-0.04693554884494072,1.490534320540469,-0.04383752374046912,1.4808115372618733,0.05629418968604338,0.009610466031806542,-0.10001939617972327,0.5832531952545152,0.045987015365493655,0.5900101628610216,-0.013424554662452959,-0.001384725004627052,0.05403932742606732,0.009353133804264738
IC 4042,116,119,6220.130818507972,24880.523274031904,6220.130818507972,24372.960599241655,1.0,0.9796,1.0,0.9796,1.0,0.9796,True,True,True,True,True,109,113,1.512295928,109,113,True,0.546395383603147,0.6300596210111563,1.512295928,1.423610342,1.5522890362018351,1.4811595432920355,-0.08366423740800932,0.07112949290979964,0.08868558599999998,0.2552062066149447,0.24999999999999986,59.55709681274302,71.19673717426066,0.25931549338981064,0.23929285984307408,0.27614165385665623,0.32912846602364404,True,True,10,0.547763188208443,0.02398901515774268,0.547763188208443,0.02398901515774268,,,,,195.17816482645,27.97127198246,AGN,0.02126,14.01,15.272,1.2620001,14.831,14.014,13.615,13.303,0.8170004,1.2160006,45.97157669067383,0.541699,176.0,SIMBAD,B,2023ApJS..269....3M,,-20.99,True,5.7464470863342285,Active (AGN/Seyfert/QSO),SB0...,20432.05701533376,False,1.2376673243347026e+18,5.549952,5.291939620488159,14.70794,13.9173,13.5144,0.002069553,0.001892664,0.001908793,0.03447001,0.02384619,0.01772028,14.67346999,13.89345381,13.49667972,True,0.7800161800000023,1.1767902700000017,14.72069,13.91728,13.50959,0.002069884,0.001892664,0.001908852,14.68621999,13.89343381,13.49186972,14.2032604438,0.0014024751194482,"SDSS(cModelMag g,r)",14.2032604438,SDSS,Vmag_sdss,1.1767902700000017,0.7800161800000023,SDSS(cModel extcorr),-20.7967395562,5.7464470863342285,5.291939620488159,SDSS,False,3.0,15.875818861464476,,,,1.1767902700000017,g-i,32.501940000000005,0.7070007674240508,176.0,14.822780767650086,7.660920391671334,7.660920391671334,NGC 4889,11.230606207253237,4204435.732815439,13.304269486704335,12.481566228943471,13.362724946682183,13.304269486704335,1.5215160020595264,-0.009220074059526517,1.4698995723569892,-0.046289230356989286,0.0478047805087671,0.04088080549123288,1.5426847906638703,0.009604245537964795,1.4939541053771355,-0.012794562085099992,0.045838019664830726,0.025291473244968915,0.5395240956911853,0.0068712879119616765,0.5796659074034582,0.050393713607698065,-0.033351873801776594,-0.05031236360623273,0.009691846359572216
LEDA 126748,0,0,7685.854461377003,30743.417845507996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,,0,0,True,,,,,,,,,,,0.2500000000000001,,,,,,,False,False,10,,,,,,,,,195.270102,27.891744,GiC,0.01936,16.82,,,17.232,16.521,16.149,15.88,0.71100044,1.0830002,17.399999618530273,0.2,169.0,SIMBAD,E,2003A&A...412...45P,,-18.18,False,2.174999952316284,Members of systems,,7058.565227306851,False,1.2376674440487898e+18,7.376378,5.956006159773696,17.39137,16.69682,16.33549,0.00752236,0.006143379,0.00718639,0.02832137,0.01959259,0.0145594,17.363048629999998,16.67722741,16.3209306,True,0.6858212199999976,1.0421180299999977,17.22411,16.5117,16.14762,0.007333662,0.005960906,0.006964068,17.19578863,16.492107410000003,16.1330606,16.948414110199995,0.0047591773052222,"SDSS(cModelMag g,r)",16.948414110199995,SDSS,Vmag_sdss,1.0421180299999977,0.6858212199999976,SDSS(cModel extcorr),-18.051585889800005,2.174999952316284,5.956006159773696,SDSS,False,3.2,19.059219711275823,,,,1.0421180299999977,g-i,12.0,0.6896551875334813,169.0,20.09693317071727,13.534017713242957,13.534017713242957,NGC 4889,16.746347856621753,836458.1768533494,18.788247481802316,17.287700861850595,17.81233201275046,18.788247481802316,,,,,,,,,,,,,,,,,,,
CAIRNS J125935.95+275421.4,99,221,3550.0667407942833,14200.266963177133,3550.0667407942833,13368.131319134953,1.0,0.9414,1.0,0.9414,1.0,0.9414,True,True,True,True,True,97,220,1.508259883,97,220,True,0.5565077558571152,0.5824760027664393,1.508259883,1.501834415,1.5391239076391754,1.5069845989636363,-0.02596824690932409,0.03213930867553905,0.00642546799999999,0.26556192904185255,0.25,53.98125231814018,128.14472060861664,0.26637918135681765,0.2345870374762197,0.3085417789235205,0.2863708238011437,True,True,10,0.5582750841266794,0.027156732929082755,0.5582750841266794,0.027156732929082755,,,,,194.89954166666664,27.906166666666664,GiC,0.0302008931792406,18.345,19.184,0.8390007,,,,16.71,,,,,,,,,,-16.655,False,,Members of systems,,,False,1.2376674440486587e+18,3.673451,3.361579004288147,18.60003,17.70458,17.3414,0.01309603,0.009878217,0.01165858,0.03478783,0.02406606,0.01788366,18.56524217,17.68051394,17.32351634,True,0.8847282300000003,1.24172583,18.37535,17.63023,17.30597,0.01289362,0.009743822,0.01164009,18.34056217,17.606163940000002,17.28808634,18.0332525143,0.0079244853685018,"SDSS(cModelMag g,r)",18.0332525143,SDSS,Vmag_sdss,1.24172583,0.8847282300000003,SDSS(cModel extcorr),-16.9667474857,,3.361579004288147,SDSS,False,3.2,10.757052813722073,,,,1.24172583,g-i,,1.0,0.0,3.185148063971962,8.28684203781493,3.185148063971962,NGC 4874,5.131635212573402,36933752.36205925,4.132778316254597,2.9317959650935865,1.9180680144259379,4.132778316254597,1.469137388125407,0.03912249487459296,1.452877452535462,0.04895696246453807,0.007903824294747008,-0.0014783562947470186,1.4769308914799943,0.06219301615918105,1.4773833036792159,0.02960129528442046,0.00016052330424812244,0.031978785371290924,0.5946599132070206,-0.0381521573499054,0.5927084577175669,-0.010232454951127568,0.006953892842895076,-0.032922139752219165,0.025019669840258135
CAIRNS J125947.21+280315.7,0,0,,,,,,,,,,,False,False,False,False,False,0,0,,0,0,True,,,,,,,,,,,,,,,,,,False,False,10,,,,,,,,,194.94695,28.054459,GiC,0.0317986651952398,18.03,,,,,,,,,,,,,,,,-16.97,False,,Members of systems,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,18.030000686645508,SIMBAD,,,,,-16.969999313354492,,,,False,3.2,,,,,,,,1.0,0.0,6.256449660615467,6.535947827432121,6.256449660615467,NGC 4874,5.2794130940595,10699362.558612954,5.140231508165897,7.40154426638988,8.541041628389193,5.140231508165897,,,,,,,,,,,,,,,,,,,
SDSS J130036.58+275552.1,6,20,709.8191931610644,2839.276772644257,709.8191931610644,2839.276772644257,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,5,19,1.438565471,5,19,True,0.692807195242306,0.5998717850201785,1.438565471,1.538651296,1.415407472,1.5123656849473686,0.09293541022212759,-0.0969582129473685,-0.10008582500000007,0.25000000000000006,0.25000000000000006,3.4640359762115303,11.39756391538339,0.11932957602032089,0.22350488948892225,0.20511366714174453,0.2736430030972989,False,True,10,,,,,,,,,195.152442,27.931156,AG?,0.0197,18.28,19.872,1.591999,19.608,18.992,18.668,18.531,0.6159992,0.94000053,,,,,,,,-16.72,False,,Other,dE...,,False,1.2376674440487247e+18,1.65558,1.503138272369407,19.21104,18.89862,18.36751,0.02216524,0.01941225,0.02387727,0.03313286,0.02292116,0.01703288,19.17790714,18.87569884,18.35047712,True,0.3022083000000002,0.8274300200000013,19.60176,18.98243,18.66691,0.0216376,0.01820901,0.02320841,19.56862714,18.95950884,18.649877120000003,18.989604243,0.014620656317295,"SDSS(cModelMag g,r)",18.989604243,SDSS,Vmag_sdss,0.8274300200000013,0.3022083000000002,SDSS(cModel extcorr),-16.010395757,,1.503138272369407,SDSS,False,3.2,4.8100424715821015,,,,0.8274300200000013,g-i,,1.0,0.0,13.549805019257818,6.866900684013097,6.866900684013097,NGC 4889,10.11415187299367,5811368.519951561,12.175569785497828,10.885317634820336,11.581955986277356,12.175569785497828,1.456058411182182,-0.01749294018218195,1.4486270171774245,0.09002427882257558,-0.0020594726911601913,-0.09802635230883988,1.460512096350464,-0.04510462435046403,1.4732455627758303,0.03912012217153826,-0.011245179841614605,-0.0857130331057539,0.6084273658345852,0.08437982940772082,0.5959651917551195,0.003906593265058933,0.01701827127963121,0.07591713894249638,0.009605250115764808
[EDG2007] 34,10,55,714.663975647545,2858.6559025901797,274.2880338535278,1333.2771129680598,0.38380000000000003,0.4664,0.3838,0.4664,0.3838,0.4664,False,False,False,True,True,10,48,1.4278700965,10,48,True,0.6698959506526914,0.5497364479363763,1.4278700965,1.4758102905000001,1.4266725307,1.5370049825833334,0.12015950271631504,-0.1103324518833333,-0.04794019400000016,0.20572469982847347,0.25000000000000006,6.698959506526914,26.387349500946062,0.1514065174140646,0.25731459672227924,0.21304184690954592,0.3245958668661506,True,True,10,0.6723383312230872,0.04138854250502815,0.6723383312230872,0.04138854250502815,,,,,194.80574999999996,27.975861111111108,G,0.0228191197525055,14.252,15.27,1.0180006,,,,12.63,,,,,,,,,,-20.748001,False,,Regular galaxies,,,False,1.2376674440485932e+18,1.874306,1.5082592905333798,15.20173,16.55465,13.40318,0.003546592,0.01594048,0.003034608,0.03614368,0.02500403,0.01858068,15.16558632,16.529645969999997,13.38459932,True,-1.364059649999998,1.780986999999998,15.91572,16.55469,14.28355,0.00379974,0.01588495,0.003907721,15.87957632,16.52968597,14.26496932,15.960381513499998,0.0095166297987235,"SDSS(cModelMag g,r)",15.960381513499998,SDSS,Vmag_sdss,1.780986999999998,-1.364059649999998,SDSS(cModel extcorr),-19.039618486500004,,1.5082592905333798,SDSS,False,3.2,4.826429729706816,,,,1.780986999999998,g-i,,1.0,0.0,5.030148675168308,12.080900309922097,5.030148675168308,NGC 4874,8.518314691045559,9587593.424793925,6.43808090825853,7.958360248145907,7.8349312725565685,6.43808090825853,1.4974857783798967,-0.06961568187989675,1.4620901761914615,0.013720114308538589,0.02949904786643326,-0.07743924186643342,1.5125182630199019,-0.08584573231990178,1.4863517646230895,0.05065321796024391,0.02488212999484332,-0.13521458187817662,0.5648192672917784,0.10507668336091291,0.585649559467926,-0.035913111531549635,-0.014860422514641647,0.13501992523095668,0.05433858277295504
GMP 3397,0,0,,,,,,,,,,,False,False,False,False,False,0,0,,0,0,True,,,,,,,,,,,,,,,,,,False,False,10,,,,,,,,,194.87816666666663,28.04208333333333,G,0.0218451125945269,18.44,18.999,0.559,19.59,,,16.56,,,,,,,,,,-16.56,False,,Regular galaxies,E,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,18.440000534057617,SIMBAD,,,,,-16.559999465942383,,,,False,3.2,,,,,0.5590000152587891,B-V,,1.0,0.0,5.088759655690014,9.118667492967457,5.088759655690014,NGC 4874,6.439315345305412,10601249.55098387,5.0114792738270415,7.59485054817386,8.337845219251948,5.0114792738270415,,,,,,,,,,,,,,,,,,,
ECO 11254,7,49,61.907330855083295,247.62932342033326,61.907330855083295,247.62932342033326,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,6,49,1.639058897,6,49,True,0.515808831561368,0.5508783784182165,1.639058897,1.534354101,1.5959774756666665,1.5625140434285716,-0.03506954685684849,0.03346343223809489,0.10470479600000004,0.24999999999999992,0.24999999999999992,3.094852989368208,26.993040542492608,0.19136935856128112,0.2569992895001316,0.2358569337404235,0.3119429988597253,False,True,10,,,,,,,,,194.87958333333333,27.955111111111105,G,0.0236,17.445,18.295,0.8500004,,,,15.98,,,,,,,,,,-17.555,False,,Regular galaxies,dGs...,,False,1.2376674440486584e+18,0.5111978,0.4439112010123628,20.70378,20.05525,19.53803,0.04878202,0.03635725,0.05091146,0.0319505,0.02210321,0.01642505,20.6718295,20.03314679,19.52160495,True,0.6386827099999977,1.1502245499999972,20.67104,20.05523,19.59675,0.03549877,0.0281784,0.02956194,20.6390895,20.03312679,19.58032495,20.2850067011,0.0293285012189361,"SDSS(cModelMag g,r)",20.2850067011,SDSS,Vmag_sdss,1.1502245499999972,0.6386827099999977,SDSS(cModel extcorr),-14.7149932989,,0.4439112010123628,SDSS,False,3.2,1.420515843239561,,,,1.1502245499999972,g-i,,1.0,0.0,1.0476950734204786,8.27430763384251,1.0476950734204786,NGC 4874,4.659673315018867,954976212.3827528,2.684165348152892,3.8578059481156526,3.894361354592446,2.684165348152892,1.4383426081222368,0.20071628887776316,1.4428696956339362,0.09148440536606373,-0.015555008924329039,0.12025980492432908,1.4382724255980042,0.1577050500686623,1.4676408887041759,0.09487315472439573,-0.026694491478865046,0.06015792371695994,0.62707572651645,-0.11126689495508202,0.60037651987951,-0.0494981414612935,0.03065072487901857,-0.06572027173586706,0.21126780594666278
CAIRNS J125930.08+274933.2,0,0,1688.105538274887,6752.422153099548,0.0,507.782145913086,0.0,0.0752,0.0,0.0752,0.0,0.0752,False,False,False,False,True,0,0,,0,0,True,,,,,,,,,,,0.25,,,,,,,False,False,10,,,,,,,,,194.8750833333333,27.825972222222216,GiC,0.029600477807884,18.04,19.535,1.4949989,,,,17.27,,,,,,,,,,-16.96,False,,Members of systems,,,False,1.237667444048659e+18,3.081825,2.3180610038446057,18.86981,18.20312,17.98181,0.01722863,0.01497491,0.02224523,0.03373774,0.02333961,0.01734383,18.83607226,18.17978039,17.964466169999998,True,0.656291870000004,0.8716060900000038,18.93217,18.2976,17.9555,0.01688243,0.01457615,0.02232136,18.89843226,18.27426039,17.93815617,18.4388600567,0.011311812544091,"SDSS(cModelMag g,r)",18.4388600567,SDSS,Vmag_sdss,0.8716060900000038,0.656291870000004,SDSS(cModel extcorr),-16.561139943300002,,2.3180610038446057,SDSS,False,3.2,7.417795212302739,,,,0.8716060900000038,g-i,,1.0,0.0,8.094773656240456,12.365836493345244,8.094773656240456,NGC 4874,9.804903910716964,2983685.0013163555,9.105491689501811,7.373960654628299,6.087145360107121,9.105491689501811,,,,,,,,,,,,,,,,,,,
CAIRNS J130005.15+275835.8,0,0,,,,,,,,,,,False,False,False,False,False,0,0,,0,0,True,,,,,,,,,,,,,,,,,,False,False,10,,,,,,,,,195.02141666666665,27.976666666666667,GiC,0.025991,17.075,17.925,0.8499985,,,,15.28,,,,,,,,,,-17.925,False,,Members of systems,E...,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,17.075000762939453,SIMBAD,,,,,-17.924999237060547,,,,False,3.2,,,,,0.8499984741210938,B-V,,1.0,0.0,6.581858039223303,0.6532131295581806,0.6532131295581806,NGC 4889,2.9670751973535388,6244014566.559483,5.011060203901075,4.794630509341119,5.98355115978951,5.011060203901075,,,,,,,,,,,,,,,,,,,
SDSS J130048.04+280557.3,9,78,859.707088898066,3438.8283555922635,859.707088898066,3431.950698881079,1.0,0.998,1.0,0.998,1.0,0.998,True,True,True,True,True,9,70,1.417774133,9,70,True,0.7112789790234654,0.4129546311376491,1.417774133,1.7321029045,1.3971269012222223,1.6943077760857141,0.2983243478858163,-0.2971808748634919,-0.31432877150000005,0.25050100200400804,0.25000000000000006,6.401510811211188,28.906824179635436,0.0992677695696823,0.2852921265828384,0.1975865128195636,0.302211753436461,False,True,10,,,,,,,,,195.200181,28.099257,AG?,0.0208,18.54,,,19.581,18.913,18.525,18.348,0.66799927,1.0559998,,,,,,,,-16.46,False,,Other,,,False,1.2376673243347026e+18,1.705709,1.6542468546699474,19.43671,18.77347,18.25432,0.02015175,0.01774632,0.02004323,0.03673762,0.02541492,0.01888601,19.39997238,18.74805508,18.23543399,True,0.6519173000000009,1.1645383900000006,19.57783,18.90742,18.51773,0.01975505,0.01729138,0.01946131,19.54109238,18.88200508,18.49884399,19.005341173,0.0133376168485009,"SDSS(cModelMag g,r)",19.005341173,SDSS,Vmag_sdss,1.1645383900000006,0.6519173000000009,SDSS(cModel extcorr),-15.994658827000002,,1.6542468546699474,SDSS,False,3.2,5.293589934943832,,,,1.1645383900000006,g-i,,1.0,0.0,18.03797495888864,11.466571418524541,11.466571418524541,NGC 4889,14.675290569606593,1340144.4521215544,16.393497427501117,16.778103941679902,17.96937965482964,16.393497427501117,1.4558431943969234,-0.038069061396923454,1.4485570755422585,0.2835458289577415,-0.002223420433953044,-0.312105351066047,1.4602419222901433,-0.063115021067921,1.4731774755470413,0.22113030053867289,-0.01143286262256299,-0.2857480122409289,0.608653911604072,0.10262506741939337,0.5960187818664139,-0.1830641507287648,0.017183882334852185,0.2811404655509641,0.0717199652452154
LEDA 44707,100,352,5888.428384691632,23553.713538766537,5888.428384691632,24191.07872697383,1.0,1.0270600721690135,1.0,0.9902,1.0,1.0270600721690135,True,True,True,True,True,97,321,1.454397644,97,321,True,0.5827894466924788,0.5620619687462018,1.454397644,1.467714368,1.4766324797938142,1.5167976883208723,0.02072747794627694,-0.04016520852705807,-0.013316724000000058,0.24341322068146742,0.24999999999999992,56.530576329170444,180.4218919675308,0.23378879916329204,0.2688069979589942,0.3009966398675256,0.3217322394955242,True,True,10,0.5808438131312847,0.024243161275096396,0.5808438131312847,0.024243161275096396,,,,,195.02249754606,28.02444605387,AG?,0.01969,15.42,17.106,1.6860008,16.097,15.42,15.058,14.808,0.67700005,1.0390005,30.138599395751957,0.259443,158.0,SIMBAD,B,2023ApJS..269....3M,,-19.58,False,3.767324924468994,Other,,12429.57926006816,False,1.237667324334637e+18,8.0829,6.024065583983504,16.20411,15.57045,15.21019,0.003592683,0.003169328,0.003341872,0.03196341,0.02211214,0.01643169,16.17214659,15.548337859999998,15.193758310000002,True,0.6238087300000021,0.978388279999999,16.08733,15.42348,15.05789,0.003533961,0.00310904,0.003277407,16.055366590000002,15.40136786,15.04145831,15.794099439299998,0.0023803924597612,"SDSS(cModelMag g,r)",15.794099439299998,SDSS,Vmag_sdss,0.978388279999999,0.6238087300000021,SDSS(cModel extcorr),-19.2059005607,3.767324924468994,6.024065583983504,SDSS,False,3.2,19.27700986874721,,,,0.978388279999999,g-i,15.566579999999998,0.5164997814130046,158.0,7.632822317137605,2.9069034241405785,2.9069034241405785,NGC 4889,4.504489693213677,73267944.5386993,5.998376595945934,6.879662300447626,8.16173295125818,5.998376595945934,1.499759836500218,-0.04536219250021811,1.4628292047166134,0.004885163283386618,0.031231378805949894,-0.04454810280594995,1.5153730195159396,-0.03874053972212543,1.487071198822108,0.02972648949876433,0.02686525390196645,-0.06703046242902452,0.5624255030409692,0.02036394365150962,0.585083307037329,-0.02302133829112718,-0.016610328612755854,0.03733780655903279,0.1489763265967071
LEDA 44542,0,0,141.55280186297426,566.2112074518969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,,0,0,True,,,,,,,,,,,0.25000000000000006,,,,,,,False,False,10,,,,,,,,,194.77366666666663,28.07111111111111,GiC,0.0213681159383936,17.67,18.7,1.0300007,,,,16.77,,,5.37,,,NED,,,2007SDSS6.C...0000:,-17.33,False,0.67125,Members of systems,,2398.517812510782,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,17.670000076293945,SIMBAD,,,,,-17.329999923706055,0.67125,0.67125,SIMBAD_proxy(maj/8),True,3.2,2.148,,,,1.0300006866455078,B-V,,1.0,0.0,9.432584430337522,14.886534733300534,9.432584430337522,NGC 4874,11.92644126207614,1831599.62889463,10.120002882325117,12.449411644348194,12.791716667136951,10.120002882325117,,,,,,,,,,,,,,,,,,,
LEDA 126789,14,90,3159.012184298522,12636.04873719409,3159.012184298522,12636.04873719409,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,14,80,1.4103129380000001,14,80,True,0.6458394131040086,0.5303667062287483,1.4103129380000001,1.578377926,1.455430491357143,1.5989657518875,0.11547270687526034,-0.14353526053035703,-0.1680649879999998,0.24999999999999992,0.24999999999999992,9.041751783456121,42.42933649829986,0.21712706225992948,0.264089320578553,0.25135764762527346,0.312667230653823,True,True,10,0.6476378399702108,0.0585462634219866,0.6476378399702108,0.0585462634219866,,,,,194.88287520245,27.861306842710004,GiC,0.01555,17.13,18.479,1.3490009,17.686,16.979,16.646,16.472,0.70700073,1.0400009,,,,,,,,-17.87,False,,Members of systems,,,False,1.2376674440486587e+18,3.297948,3.171032653312278,17.89645,17.14692,16.83727,0.007679672,0.006103572,0.007099581,0.03661212,0.02532809,0.01882149,17.85983788,17.121591910000003,16.81844851,True,0.7382459699999977,1.041389370000001,17.67802,16.97291,16.64441,0.007588045,0.006003326,0.006955452,17.64140788,16.94758191,16.62558851,17.4142727577,0.0047835206322695,"SDSS(cModelMag g,r)",17.4142727577,SDSS,Vmag_sdss,1.041389370000001,0.7382459699999977,SDSS(cModel extcorr),-17.5857272423,,3.171032653312278,SDSS,False,3.2,10.14730449059929,,,,1.041389370000001,g-i,,1.0,0.0,5.93675418757412,10.591393033331608,5.93675418757412,NGC 4874,7.786640119064498,6695692.997993048,6.964170238328738,5.397656169603307,4.132314006874767,6.964170238328738,1.4776024974799948,-0.06728955947999471,1.4556284628221672,0.12274946317783275,0.014352371370260159,-0.18241735937025996,1.4875576321528603,-0.032127140795717324,1.48006137470726,0.11890437718024005,0.007542639261391537,-0.15107789979174857,0.585749201571673,0.060090211532335625,0.5906006009726268,-0.060233894743878524,0.000439922795944514,0.11503278407931583,0.010430178911720643
SDSS J130026.15+280032.0,17,42,1434.922819849389,5739.691279397554,1434.922819849389,5739.691279397554,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,16,42,1.398224568,16,42,True,0.6653960596053091,0.5726103953844303,1.398224568,1.4597332005,1.4351067896875,1.4927034530714285,0.09278566422087886,-0.05759666338392844,-0.06150863250000005,0.25000000000000006,0.25000000000000006,10.646336953684946,24.04963660614607,0.18927162429827973,0.2538073362011649,0.1947872099178605,0.28988619240884245,True,True,10,0.6666823592729847,0.04602754778936973,0.6666823592729847,0.04602754778936973,,,,,195.108997,28.008893,AG?,0.0185,17.57,19.263,1.6930008,18.77,18.096,17.755,17.479,0.6739998,1.0150013,,,,,,,,-17.43,False,,Other,,,False,1.2376673243346373e+18,2.34063,2.137171306818391,18.59731,17.98395,17.6853,0.01273419,0.01097699,0.01271677,0.03480448,0.02407758,0.01789222,18.56250552,17.95987242,17.66740778,True,0.602633100000002,0.8950977400000006,18.75998,18.08744,17.75028,0.01241237,0.01072785,0.01238956,18.72517552,18.06336242,17.73238778,18.196951991,0.0083188398851751,"SDSS(cModelMag g,r)",18.196951991,SDSS,Vmag_sdss,0.8950977400000006,0.602633100000002,SDSS(cModel extcorr),-16.803048009,,2.137171306818391,SDSS,False,3.2,6.838948181818852,,,,0.8950977400000006,g-i,,1.0,0.0,11.529228576925936,4.4220343555978525,4.4220343555978525,NGC 4889,7.9479310311367035,20828257.246349692,9.907340553384081,9.766709586074013,10.884842388263735,9.907340553384081,1.4668986493673482,-0.0686740813673481,1.4521499021761357,0.007583298323864396,0.006198398922622944,-0.06770703142262299,1.4741204734192646,-0.039013683731764504,1.4766750433182239,0.01602840975320463,-0.0017917998634124632,-0.055804863520515974,0.5970164988888261,0.06837956071648299,0.5932659154412259,-0.020655520056795607,0.00867662040636591,0.08410904381451295,0.00989066002556458
