name,N_inner,N_annulus,A_ap_geom,A_bg_geom,A_ap_eff,A_bg_eff,A_ap_eff_over_geom,A_bg_eff_over_geom,f_cov_ap_geom,f_cov_bg_geom,cov_ap_depthw,cov_bg_depthw,coverage_ok_ap,coverage_ok_bg,coverage_ok_both,good_ap_area,good_bg_area,N_inner_color,N_annulus_color,median_color,median_color_bgsub,median_color_bgsub_geom,N_inner_Pblue,N_annulus_Pblue,Pblue_mean_inner_raw,Pblue_mean_annulus,median_color_inner_raw,median_color_annulus,mean_color_inner_raw,mean_color_annulus,alpha_eff,alpha_geom,N_eff_bgsub_color,N_eff_bgsub_Pblue,N_geom_bgsub_color,N_geom_bgsub_Pblue,sum_Pblue_inner,sum_Pblue_annulus,Pblue_std_inner,Pblue_std_annulus,color_std_inner,color_std_annulus,Pblue_inner_meets_min,Pblue_annulus_nonzero,min_gc_for_Pblue,Pblue_mean,Pblue_mean_err,Pblue_mean_bgsub,Pblue_mean_bgsub_geom,fb,fb_err,fb_bgsub,mu_blue,mu_blue_err,mu_blue_bgsub,mu_red,mu_red_err,mu_red_bgsub,ra,dec,otype,z,Vmag_simbad_raw,Bmag_simbad_raw,BV_simbad_raw,gmag_simbad_raw,rmag_simbad_raw,imag_simbad_raw,zmag_simbad_raw,gr_simbad_raw,gi_simbad_raw,major_axis_arcsec,galdim_minaxis,galdim_angle,dim_source,galdim_qual,galdim_bibcode,dim_ref,MV_simbad_raw,show_label,Re_arcsec,otype_family,morph_type,major_kpc,is_large_E,sdss_objid,Re_r_arcsec,Re_r_arcsec_circ,g_cmodel_sdss,r_cmodel_sdss,i_cmodel_sdss,gerr_cmodel_sdss,rerr_cmodel_sdss,ierr_cmodel_sdss,Ag_sdss,Ar_sdss,Ai_sdss,g0_cmodel_sdss,r0_cmodel_sdss,i0_cmodel_sdss,sdss_phot_ok,gr0_sdss,gi0_sdss,g_model_sdss,r_model_sdss,i_model_sdss,gerr_model_sdss,rerr_model_sdss,ierr_model_sdss,g0_model_sdss,r0_model_sdss,i0_model_sdss,Vmag_sdss,Vmag_sdss_err,V_source,mV_app,mV_src,mV_app_col,gi_primary,gr_primary,color_src,MV_abs,Re_simbad_proxy_arcsec,Re_best_arcsec,Re_best_src,Re_best_is_proxy,Re_GCS_scale,Re_GCS_arcsec,n_gcs_prior,n_gcs_red_prior,n_gcs_blue_prior,gal_color,gal_color_src,minor_axis_arcsec,q_axis,pa_deg,R_NGC 4874_arcmin,R_NGC 4889_arcmin,R_nearBCG_arcmin,nearer_BCG,R_bcg_mid_arcmin,tidal_proxy,R_xray_peak_arcmin,R_sz_peak_arcmin,R_geom_arcmin,R_cluster_arcmin,median_color_exp,Delta_median_color,median_color_bgsub_exp,Delta_median_color_bgsub,Pblue_mean_exp,Delta_Pblue_mean,Pblue_mean_bgsub_exp,Delta_Pblue_mean_bgsub,gc_bg_voronoi_density_arcsec2_inv
LEDA 126748,0,0,4918.9468552812805,19675.78742112513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,,,,0,0,,,,,,,,0.2499999999999999,,,0.0,0.0,,,,,,,False,False,10,,,,,,,,,,,,,,195.270102,27.891744,GiC,0.01936,16.82,,,17.232,16.521,16.149,15.88,0.71100044,1.0830002,17.399999618530273,0.2,169.0,SIMBAD,E,2003A&A...412...45P,,-18.18,False,2.174999952316284,Members of systems,,7058.565227306851,False,1.2376674440487898e+18,7.376378,5.956006159773696,17.39137,16.69682,16.33549,0.00752236,0.006143379,0.00718639,0.02832137,0.01959259,0.0145594,17.363048629999998,16.67722741,16.3209306,True,0.6858212199999976,1.0421180299999977,17.22411,16.5117,16.14762,0.007333662,0.005960906,0.006964068,17.19578863,16.492107410000003,16.1330606,16.948414110199995,0.0047591773052222,"SDSS(cModelMag g,r)",16.948414110199995,SDSS,Vmag_sdss,1.0421180299999977,0.6858212199999976,SDSS(cModel extcorr),-18.051585889800005,2.174999952316284,5.956006159773696,SDSS,False,3.2,19.059219711275823,,,,1.0421180299999977,g-i,12.0,0.6896551875334813,169.0,20.09693317071727,13.534017713242957,13.534017713242957,NGC 4889,16.746347856621753,836458.1768533494,18.78824748180232,17.287700861850595,17.81233201275046,18.78824748180232,,,,,,,,,
CAIRNS J125935.95+275421.4,67,128,2272.042714108341,9088.170856433366,2272.042714108341,8857.331316679958,1.0,0.9746,1.0,0.9746,1.0,0.9746,True,True,True,True,True,67,128,1.5052881,0.7749670593587574,0.7935172137910449,65,127,0.5777954355492634,0.5848239134466682,1.5052881,1.490270293,1.5296842637462689,1.5004656492812498,0.2565154935358095,0.2499999999999999,34.166016827416385,32.42253232095219,35.00000000000001,33.25000000000001,37.55670331070212,74.27263700772686,0.2440970083299575,0.2353757505946071,0.2999185547756183,0.278318998752373,True,True,10,0.5810554513710884,0.0281658770658888,0.2879464953981179,0.2953914628798313,0.5810554513710884,0.0281658770658888,0.2879464953981179,,,,,,,194.89954166666664,27.906166666666664,GiC,0.0302008931792406,18.345,19.184,0.8390007,,,,16.71,,,,,,,,,,-16.655,False,,Members of systems,,,False,1.2376674440486587e+18,3.673451,3.361579004288147,18.60003,17.70458,17.3414,0.01309603,0.009878217,0.01165858,0.03478783,0.02406606,0.01788366,18.56524217,17.68051394,17.32351634,True,0.8847282300000003,1.24172583,18.37535,17.63023,17.30597,0.01289362,0.009743822,0.01164009,18.34056217,17.606163940000002,17.28808634,18.0332525143,0.0079244853685018,"SDSS(cModelMag g,r)",18.0332525143,SDSS,Vmag_sdss,1.24172583,0.8847282300000003,SDSS(cModel extcorr),-16.9667474857,,3.361579004288147,SDSS,False,3.2,10.757052813722073,,,,1.24172583,g-i,,1.0,0.0,3.185148063971962,8.28684203781493,3.185148063971962,NGC 4874,5.131635212573402,36933752.36205925,4.132778316254597,2.9317959650935865,1.9180680144259377,4.132778316254597,1.4742383983709846,0.0310497016290154,0.2886444823134064,0.486322577045351,0.5817680730704943,-0.0007126216994058,0.1078816894833107,0.1800648059148071,0.0202112474603541
CAIRNS J125947.21+280315.7,0,0,,,,,,,,,,,False,False,False,False,False,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,False,False,10,,,,,,,,,,,,,,194.94695,28.054459,GiC,0.0317986651952398,18.03,,,,,,,,,,,,,,,,-16.97,False,,Members of systems,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,18.030000686645508,SIMBAD,,,,,-16.969999313354492,,,,False,3.2,,,,,,,,1.0,0.0,6.256449660615467,6.535947827432121,6.256449660615467,NGC 4874,5.2794130940595,10699362.558612954,5.140231508165897,7.40154426638988,8.541041628389193,5.140231508165897,,,,,,,,,
SDSS J130036.58+275552.1,6,11,454.2842836230812,1817.1371344923248,454.2842836230812,1817.1371344923248,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,6,11,1.3929373305,0.7816233685416668,0.7816233685416668,5,11,0.7146187568109037,0.6782773067002978,1.3929373305,1.333775917,1.3366270043333337,1.3476741032727275,0.25,0.25,3.25,2.25,3.25,2.25,3.5730937840545183,7.4610503737032765,0.0758766774473598,0.2134028016911032,0.2662620244671398,0.2622933420428424,False,True,10,,,,,,,,,,,,,,195.152442,27.931156,AG?,0.0197,18.28,19.872,1.591999,19.608,18.992,18.668,18.531,0.6159992,0.94000053,,,,,,,,-16.72,False,,Other,dE...,,False,1.2376674440487247e+18,1.65558,1.503138272369407,19.21104,18.89862,18.36751,0.02216524,0.01941225,0.02387727,0.03313286,0.02292116,0.01703288,19.17790714,18.87569884,18.35047712,True,0.3022083000000002,0.8274300200000013,19.60176,18.98243,18.66691,0.0216376,0.01820901,0.02320841,19.56862714,18.95950884,18.649877120000003,18.989604243,0.014620656317295,"SDSS(cModelMag g,r)",18.989604243,SDSS,Vmag_sdss,0.8274300200000013,0.3022083000000002,SDSS(cModel extcorr),-16.010395757,,1.503138272369407,SDSS,False,3.2,4.8100424715821015,,,,0.8274300200000013,g-i,,1.0,0.0,13.549805019257818,6.866900684013097,6.866900684013097,NGC 4889,10.11415187299367,5811368.519951561,12.175569785497828,10.885317634820336,11.581955986277356,12.175569785497828,1.453809783339365,-0.0608724528393649,0.1750588897563298,0.6065644787853369,,,,,0.0086098435067411
[EDG2007] 34,1,39,457.3849444144288,1829.539777657715,161.54836236717628,842.3201136336119,0.3532,0.4604,0.3532,0.4604,0.3532,0.4604,False,False,False,True,True,1,39,1.541511219,-9.325384602052782,-12.623604398250002,1,38,0.6361557696125202,0.5762880397557875,1.541511219,1.452832371,1.541511219,1.511293723512821,0.1917897480451781,0.25,-6.479800173761949,-6.288010425716771,-8.750000000000002,-8.500000000000002,0.6361557696125202,21.898945510719923,,0.26093211606909,,0.3249486380756953,False,True,10,,,,,,,,,,,,,,194.80575,27.975861111111108,G,0.0228191197525055,14.252,15.27,1.0180006,,,,12.63,,,,,,,,,,-20.748001,False,,Regular galaxies,,,False,1.2376674440485932e+18,1.874306,1.5082592905333798,15.20173,16.55465,13.40318,0.003546592,0.01594048,0.003034608,0.03614368,0.02500403,0.01858068,15.16558632,16.529645969999997,13.38459932,True,-1.364059649999998,1.780986999999998,15.91572,16.55469,14.28355,0.00379974,0.01588495,0.003907721,15.87957632,16.52968597,14.26496932,15.960381513499998,0.0095166297987235,"SDSS(cModelMag g,r)",15.960381513499998,SDSS,Vmag_sdss,1.780986999999998,-1.364059649999998,SDSS(cModel extcorr),-19.039618486500004,,1.5082592905333798,SDSS,False,3.2,4.826429729706816,,,,1.780986999999998,g-i,,1.0,0.0,5.030148675168308,12.080900309922097,5.030148675168308,NGC 4874,8.518314691045559,9587593.424793923,6.43808090825853,7.958360248145907,7.834931272556568,6.43808090825853,1.518516964943048,0.0229942540569518,0.5348387159352777,-9.86022331798806,,,,,0.0628699055894121
GMP 3397,0,0,,,,,,,,,,,False,False,False,False,False,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,False,False,10,,,,,,,,,,,,,,194.87816666666663,28.04208333333333,G,0.0218451125945269,18.44,18.999,0.559,19.59,,,16.56,,,,,,,,,,-16.56,False,,Regular galaxies,E,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,18.440000534057617,SIMBAD,,,,,-16.559999465942383,,,,False,3.2,,,,,0.5590000152587891,B-V,,1.0,0.0,5.088759655690014,9.118667492967456,5.088759655690014,NGC 4874,6.439315345305412,10601249.55098387,5.0114792738270415,7.59485054817386,8.337845219251948,5.0114792738270415,,,,,,,,,
ECO 11254,4,30,39.62069174725331,158.4827669890132,39.62069174725331,158.4827669890132,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,4,30,1.692872387,-1.1882416630000003,-1.1882416630000003,4,30,0.4653524141829858,0.5415807131678513,1.692872387,1.53659416,1.70166756325,1.5549775192000002,0.25,0.25,-3.5000000000000018,-3.5000000000000018,-3.5000000000000018,-3.5000000000000018,1.8614096567319431,16.247421395035538,0.1717011730615992,0.2436896804438166,0.079561252914219,0.3547101615358176,False,True,10,,,,,,,,,,,,,,194.87958333333333,27.955111111111105,G,0.0236,17.445,18.295,0.8500004,,,,15.98,,,,,,,,,,-17.555,False,,Regular galaxies,dGs...,,False,1.2376674440486584e+18,0.5111978,0.4439112010123628,20.70378,20.05525,19.53803,0.04878202,0.03635725,0.05091146,0.0319505,0.02210321,0.01642505,20.6718295,20.03314679,19.52160495,True,0.6386827099999977,1.1502245499999972,20.67104,20.05523,19.59675,0.03549877,0.0281784,0.02956194,20.6390895,20.03312679,19.58032495,20.2850067011,0.0293285012189361,"SDSS(cModelMag g,r)",20.2850067011,SDSS,Vmag_sdss,1.1502245499999972,0.6386827099999977,SDSS(cModel extcorr),-14.7149932989,,0.4439112010123628,SDSS,False,3.2,1.420515843239561,,,,1.1502245499999972,g-i,,1.0,0.0,1.0476950734204786,8.27430763384251,1.0476950734204786,NGC 4874,4.659673315018867,954976212.3827528,2.684165348152892,3.8578059481156526,3.894361354592446,2.684165348152892,1.4261387107272927,0.2667336762727073,0.0212043492274045,-1.2094460122274049,,,,,0.1927322233422709
CAIRNS J125930.08+274933.2,0,0,1080.3875444959278,4321.550177983711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,,,,0,0,,,,,,,,0.25,,,0.0,0.0,,,,,,,False,False,10,,,,,,,,,,,,,,194.8750833333333,27.825972222222216,GiC,0.029600477807884,18.04,19.535,1.4949989,,,,17.27,,,,,,,,,,-16.96,False,,Members of systems,,,False,1.237667444048659e+18,3.081825,2.3180610038446057,18.86981,18.20312,17.98181,0.01722863,0.01497491,0.02224523,0.03373774,0.02333961,0.01734383,18.83607226,18.17978039,17.964466169999998,True,0.656291870000004,0.8716060900000038,18.93217,18.2976,17.9555,0.01688243,0.01457615,0.02232136,18.89843226,18.27426039,17.93815617,18.4388600567,0.011311812544091,"SDSS(cModelMag g,r)",18.4388600567,SDSS,Vmag_sdss,0.8716060900000038,0.656291870000004,SDSS(cModel extcorr),-16.561139943300002,,2.3180610038446057,SDSS,False,3.2,7.417795212302739,,,,0.8716060900000038,g-i,,1.0,0.0,8.094773656240456,12.365836493345244,8.094773656240456,NGC 4874,9.804903910716964,2983685.0013163555,9.105491689501813,7.373960654628299,6.087145360107121,9.105491689501813,,,,,,,,,
CAIRNS J130005.15+275835.8,0,0,,,,,,,,,,,False,False,False,False,False,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,False,False,10,,,,,,,,,,,,,,195.02141666666665,27.976666666666667,GiC,0.025991,17.075,17.925,0.8499985,,,,15.28,,,,,,,,,,-17.925,False,,Members of systems,E...,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,17.075000762939453,SIMBAD,,,,,-17.924999237060547,,,,False,3.2,,,,,0.8499984741210938,B-V,,1.0,0.0,6.581858039223303,0.6532131295581806,0.6532131295581806,NGC 4889,2.9670751973535388,6244014566.559483,5.011060203901075,4.794630509341119,5.98355115978951,5.011060203901075,,,,,,,,,
SDSS J130048.04+280557.3,5,47,550.2125368947623,2200.850147579049,550.2125368947623,2200.850147579049,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,5,47,1.417774133,-2.4916168992,-2.4916168992,5,44,0.7003826208516158,0.4972828746803305,1.417774133,1.663570652,1.3815633716,1.6546211077446809,0.25,0.25,-6.75,-6.0,-6.75,-6.0,3.501913104258079,21.88044648593454,0.1145047173086623,0.269333555737562,0.2186915326025764,0.3228979781040673,False,True,10,,,,,,,,,,,,,,195.200181,28.099257,AG?,0.0208,18.54,,,19.581,18.913,18.525,18.348,0.66799927,1.0559998,,,,,,,,-16.46,False,,Other,,,False,1.2376673243347026e+18,1.705709,1.6542468546699474,19.43671,18.77347,18.25432,0.02015175,0.01774632,0.02004323,0.03673762,0.02541492,0.01888601,19.39997238,18.74805508,18.23543399,True,0.6519173000000009,1.1645383900000006,19.57783,18.90742,18.51773,0.01975505,0.01729138,0.01946131,19.54109238,18.88200508,18.49884399,19.005341173,0.0133376168485009,"SDSS(cModelMag g,r)",19.005341173,SDSS,Vmag_sdss,1.1645383900000006,0.6519173000000009,SDSS(cModel extcorr),-15.994658827000002,,1.6542468546699474,SDSS,False,3.2,5.293589934943832,,,,1.1645383900000006,g-i,,1.0,0.0,18.03797495888864,11.46657141852454,11.46657141852454,NGC 4889,14.675290569606592,1340144.4521215544,16.393497427501117,16.778103941679902,17.96937965482964,16.393497427501117,1.4534736270120412,-0.0356994940120412,0.1731898195539798,-2.6648067187539795,,,,,0.0670289531529433
LEDA 44707,71,191,3768.594166202645,15074.376664810576,3768.594166202645,15212.502511803705,1.0,1.009162955793427,1.0,1.0,1.0,1.009162955793427,True,True,True,True,True,71,191,1.440526625,0.4817715943498963,0.4729865643873235,68,187,0.5969401917781604,0.630033465140904,1.440526625,1.438645954,1.4555401672394364,1.4619305310000004,0.2477300604077805,0.25,23.683558462113915,21.67447870374504,23.25,21.25,40.5919330409149,117.81625798134904,0.2378226939752513,0.205371404485191,0.3136773130161405,0.3032680034965882,True,True,10,0.5942674784300003,0.0291489704651753,0.1650523503897318,0.1611194711456287,0.5942674784300003,0.0291489704651753,0.1650523503897318,,,,,,,195.02249754606,28.02444605387,AG?,0.01969,15.42,17.106,1.6860008,16.097,15.42,15.058,14.808,0.67700005,1.0390005,30.13859939575196,0.259443,158.0,SIMBAD,B,2023ApJS..269....3M,,-19.58,False,3.767324924468994,Other,,12429.57926006816,False,1.237667324334637e+18,8.0829,6.024065583983504,16.20411,15.57045,15.21019,0.003592683,0.003169328,0.003341872,0.03196341,0.02211214,0.01643169,16.17214659,15.548337859999998,15.193758310000002,True,0.6238087300000021,0.978388279999999,16.08733,15.42348,15.05789,0.003533961,0.00310904,0.003277407,16.055366590000002,15.40136786,15.04145831,15.794099439299998,0.0023803924597612,"SDSS(cModelMag g,r)",15.794099439299998,SDSS,Vmag_sdss,0.978388279999999,0.6238087300000021,SDSS(cModel extcorr),-19.2059005607,3.767324924468994,6.024065583983504,SDSS,False,3.2,19.27700986874721,,,,0.978388279999999,g-i,15.566579999999998,0.5164997814130046,158.0,7.632822317137605,2.9069034241405785,2.9069034241405785,NGC 4889,4.504489693213677,73267944.5386993,5.998376595945934,6.879662300447626,8.16173295125818,5.998376595945934,1.5220689138532135,-0.0815422888532138,0.5545879853335778,-0.0728163909836814,0.5645218266340579,0.0297456517959423,0.1836272770457515,-0.0185749266560197,0.0763644191661429
LEDA 44542,0,0,90.59379319230352,362.37517276921415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0,0,,,,0,0,,,,,,,,0.2499999999999999,,,0.0,0.0,,,,,,,False,False,10,,,,,,,,,,,,,,194.77366666666663,28.07111111111111,GiC,0.0213681159383936,17.67,18.7,1.0300007,,,,16.77,,,5.37,,,NED,,,2007SDSS6.C...0000:,-17.33,False,0.67125,Members of systems,,2398.517812510782,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,17.670000076293945,SIMBAD,,,,,-17.329999923706055,0.67125,0.67125,SIMBAD_proxy(maj/8),True,3.2,2.148,,,,1.0300006866455078,B-V,,1.0,0.0,9.432584430337522,14.886534733300534,9.432584430337522,NGC 4874,11.92644126207614,1831599.62889463,10.120002882325116,12.449411644348194,12.791716667136953,10.120002882325116,,,,,,,,,
LEDA 126789,11,64,2021.767797951054,8087.071191804214,2021.767797951054,8087.071191804214,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,11,64,1.427259102,-1.0656152121818188,-1.0656152121818188,11,54,0.6530435956060084,0.5317143752390717,1.427259102,1.713851091,1.4837660066363634,1.69252988775,0.25,0.25,-5.000000000000004,-2.500000000000004,-5.000000000000004,-2.500000000000004,7.1834795516660925,28.71257626290987,0.2220172387040765,0.2542426297073001,0.2120848155218667,0.3313854233099622,True,True,10,0.658768543812742,0.0654053622083864,0.0062099923829719,0.0062099923829719,0.658768543812742,0.0654053622083864,0.0062099923829719,,,,,,,194.88287520245,27.861306842710004,GiC,0.01555,17.13,18.479,1.3490009,17.686,16.979,16.646,16.472,0.70700073,1.0400009,,,,,,,,-17.87,False,,Members of systems,,,False,1.2376674440486587e+18,3.297948,3.171032653312278,17.89645,17.14692,16.83727,0.007679672,0.006103572,0.007099581,0.03661212,0.02532809,0.01882149,17.85983788,17.121591910000003,16.81844851,True,0.7382459699999977,1.041389370000001,17.67802,16.97291,16.64441,0.007588045,0.006003326,0.006955452,17.64140788,16.94758191,16.62558851,17.4142727577,0.0047835206322695,"SDSS(cModelMag g,r)",17.4142727577,SDSS,Vmag_sdss,1.041389370000001,0.7382459699999977,SDSS(cModel extcorr),-17.5857272423,,3.171032653312278,SDSS,False,3.2,10.14730449059929,,,,1.041389370000001,g-i,,1.0,0.0,5.93675418757412,10.591393033331608,5.93675418757412,NGC 4874,7.786640119064498,6695692.997993048,6.964170238328738,5.397656169603307,4.132314006874767,6.964170238328738,1.487460415731831,-0.0602013137318309,0.3621605123725733,-1.427775724554392,0.5770006109703478,0.0817679328423941,0.1288204032659419,-0.1226104108829699,0.0193438283121596
SDSS J130026.15+280032.0,9,33,918.3506047036088,3673.402418814436,918.3506047036088,3673.402418814436,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,9,33,1.403183247,0.052043125166667,0.052043125166667,9,33,0.7230963507209557,0.5727012672591187,1.403183247,1.473971042,1.409839702111111,1.5272236583030303,0.2499999999999999,0.2499999999999999,0.7500000000000018,0.7500000000000018,0.7500000000000018,0.7500000000000018,6.507867156488601,18.89914181955092,0.0618872266419309,0.2604587663438702,0.1468920197736235,0.2968427224484015,False,True,10,,,,,,,,,,,,,,195.108997,28.008893,AG?,0.0185,17.57,19.263,1.6930008,18.77,18.096,17.755,17.479,0.6739998,1.0150013,,,,,,,,-17.43,False,,Other,,,False,1.2376673243346373e+18,2.34063,2.137171306818391,18.59731,17.98395,17.6853,0.01273419,0.01097699,0.01271677,0.03480448,0.02407758,0.01789222,18.56250552,17.95987242,17.66740778,True,0.602633100000002,0.8950977400000006,18.75998,18.08744,17.75028,0.01241237,0.01072785,0.01238956,18.72517552,18.06336242,17.73238778,18.196951991,0.0083188398851751,"SDSS(cModelMag g,r)",18.196951991,SDSS,Vmag_sdss,0.8950977400000006,0.602633100000002,SDSS(cModel extcorr),-16.803048009,,2.137171306818391,SDSS,False,3.2,6.838948181818852,,,,0.8950977400000006,g-i,,1.0,0.0,11.529228576925936,4.4220343555978525,4.4220343555978525,NGC 4889,7.947931031136703,20828257.24634969,9.90734055338408,9.766709586074011,10.884842388263737,9.90734055338408,1.470741616287548,-0.0675583692875478,0.2692019472039355,-0.2171588220372684,,,,,0.0127639583331354
LEDA 126768,1867,2210,14799.118759126264,59196.47503650506,29623.61599674524,70730.76502305013,2.001714864168993,1.1948475813708863,0.989,0.9008,2.001714864168993,1.1948475813708863,True,True,True,True,True,1867,2210,1.56269278,0.8153821535967327,1.116614114914301,1825,2150,0.5211919736015301,0.5534220037815415,1.56269278,1.507382566,1.570760505237279,1.5341462737067872,0.4188222195404125,0.2499999999999999,941.4028948156882,924.532227988113,1314.5,1287.5,951.1753518227924,1189.8573081303143,0.2712529992525638,0.2612889514868401,0.3620538449152136,0.3368806620728438,True,True,10,0.5207526395853581,0.0066447827102257,0.2476903498716491,0.3577584877866849,0.5207526395853581,0.0066447827102257,0.2476903498716491,,,,,,,195.031143,27.958069,GiC,0.02072,17.58,18.963,1.3829994,17.473,17.07,16.516,16.448,0.40299988,0.9569988,13.800000190734863,0.21,,SIMBAD,E,2003A&A...412...45P,,-17.42,False,1.725000023841858,Members of systems,,5981.540402364631,False,1.237667444048724e+18,9.742112,8.97857217169769,16.64061,17.30416,16.22615,0.01173625,0.01412255,0.01469685,0.03165467,0.02189856,0.01627298,16.608955329999997,17.28226144,16.20987702,True,-0.6733061100000022,0.3990783099999966,17.468,17.05945,16.51539,0.01225075,0.01342484,0.01481177,17.436345329999998,17.037551439999998,16.49911702,16.996205934899997,0.0096219186755878,"SDSS(cModelMag g,r)",16.996205934899997,SDSS,Vmag_sdss,0.3990783099999966,-0.6733061100000022,SDSS(cModel extcorr),-18.003794065100003,1.725000023841858,8.97857217169769,SDSS,False,3.2,28.73143094943261,,,,0.3990783099999966,g-i,12.6,0.9130434656413609,0.0,7.014739872319045,1.1456400923274943,1.1456400923274943,NGC 4889,3.490958415183414,1159863549.2002096,5.564720607584505,4.739412184215819,5.783503014713256,5.564720607584505,1.4963907349064332,0.0663020450935667,0.4118141767840371,0.4035679768126956,0.5737806062581167,-0.0530279666727585,0.1429626776315965,0.1047276722400526,0.0881404045817454
LEDA 1821555,19,40,451.466866645449,1805.8674665817969,451.466866645449,1805.8674665817969,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,19,40,1.558767868,0.8120919974736842,0.8120919974736842,19,40,0.5258541918709821,0.68370630532844,1.558767868,1.418684154,1.5681127885789474,1.40946551435,0.2499999999999999,0.2499999999999999,9.000000000000002,9.000000000000002,9.000000000000002,9.000000000000002,9.99122964554866,27.3482522131376,0.2684166231960371,0.1460610702009634,0.3332455263169857,0.1864917989645634,True,True,10,0.5287767318255794,0.0644077691844579,0.1689313079685058,0.1689313079685058,0.5287767318255794,0.0644077691844579,0.1689313079685058,,,,,,,194.8837708333333,27.92104166666667,GiC,0.022732393087754,17.59,19.13,1.539999,18.177,17.48,17.162,16.891,0.6970005,1.0149994,15.59999942779541,0.16,144.0,SIMBAD,E,2003A&A...412...45P,,-17.41,False,1.9499999284744265,Members of systems,dE,7400.366751639261,False,1.2376674440486584e+18,1.967855,1.9101817555378544,18.68619,17.98285,17.64005,0.01504857,0.01222034,0.01481054,0.03477307,0.02405585,0.01787608,18.65141693,17.95879415,17.622173919999998,True,0.6926227800000007,1.0292430100000018,18.89739,18.22351,17.88339,0.01461084,0.01181884,0.01428423,18.86261693,18.19945415,17.865513919999998,18.232769489799995,0.0094895702598931,"SDSS(cModelMag g,r)",18.232769489799995,SDSS,Vmag_sdss,1.0292430100000018,0.6926227800000007,SDSS(cModel extcorr),-16.767230510200005,1.9499999284744265,1.9101817555378544,SDSS,False,3.2,6.112581617721134,,,,1.0292430100000018,g-i,9.6,0.6153846379567893,144.0,2.426685310337878,8.629124278288334,2.426685310337878,NGC 4874,5.206031873740555,79312192.1938589,3.757133910481079,3.411089956610184,2.763983118116543,3.757133910481079,1.4699765192291934,0.0887913487708065,0.2649479141917923,0.5471440832818919,0.5833047786071291,-0.0545280467815497,0.1011324722428019,0.0677988357257038,0.0223814771034678
GMP 2399,8,16,980.076615504346,3920.306462017384,980.076615504346,3920.306462017384,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,8,16,1.4274830315,0.74460798775,0.74460798775,7,14,0.7084697200274813,0.7101022031062032,1.4274830315,1.3657500875,1.37233520525,1.3756445735,0.25,0.25,4.0,3.5,4.0,3.5,4.959288040192369,9.941430843486843,0.1025138368113466,0.0951445638880295,0.1952253443553403,0.1886760267694125,False,True,10,,,,,,,,,,,,,,195.22406,27.968243,GiC,0.0197,17.63,18.73,1.1000004,,,,,,,,,,,,,,-17.37,False,,Members of systems,,,False,1.2376673243347028e+18,2.670293,2.207827254666137,18.35245,17.66619,17.35618,0.01003664,0.008795105,0.01022614,0.0319718,0.02211794,0.016436,18.3204782,17.64407206,17.339744,True,0.676406140000001,0.9807342000000006,18.43203,17.75506,17.43065,0.009826553,0.008598464,0.009989215,18.4000582,17.73294206,17.414214,17.911398577399996,0.0066227103350618,"SDSS(cModelMag g,r)",17.911398577399996,SDSS,Vmag_sdss,0.9807342000000006,0.676406140000001,SDSS(cModel extcorr),-17.088601422600004,,2.207827254666137,SDSS,False,3.2,7.065047214931639,,,,0.9807342000000006,g-i,,1.0,0.0,17.246066332897517,10.099001505374988,10.099001505374988,NGC 4889,13.661287865208626,1902022.32665694,15.737100641511054,14.847518729279855,15.682741770377577,15.737100641511054,1.4768413185020552,-0.0493582870020552,0.3031170358863619,0.441490951863638,,,,,0.0047566602337734
